,, 2,11,53, 5,0.00,0.00,-0.60,0.60,-0.60,0.60,0.85,,
,, 2,12,54, 6,0.00,0.00,-0.20,0.20,-0.80,0.80,0.82,,
,, 2,13,55, 1,0.30,0.30,-0.70,0.70,-0.20,0.20,0.79,,
,, 2,14,56, 2,-0.50,0.50,-0.50,0.50,-0.40,0.40,0.81,,
,, 2,15,57, 3,0.00,0.00,-0.20,0.20,-0.40,0.40,0.45,,
,, 2,16,58, 4,0.00,0.00,-0.90,0.90,-0.50,0.50,1.03,,
,, 2,17,59, 5,0.90,0.90,0.20,0.20,-0.50,0.50,1.05,,
,, 2,18,60, 6,-0.70,0.70,-0.10,0.10,-0.10,0.10,0.71,,
,, 2,19,61, 1,-0.10,0.10,-0.90,0.90,0.30,0.30,0.95,,
,, 2,20,62, 2,1.30,1.30,-0.70,0.70,0.20,0.20,1.49,,
,, 2,21,63, 3,0.50,0.50,-0.60,0.60,-0.30,0.30,0.84,,
,, 2,22,64, 4,0.40,0.40,-1.00,1.00,0.10,0.10,1.08,,
,, 2,23,65, 5,0.20,0.20,-0.80,0.80,-0.30,0.30,0.88,,
,, 2,24,66, 6,1.20,1.20,-0.20,0.20,-0.10,0.10,1.22,,
,, 2,25,67, 1,-1.50,1.50,-0.70,0.70,-1.20,1.20,2.04,,
,, 2,26,68, 2,0.10,0.10,-0.90,0.90,-1.00,1.00,1.35,,
,, 2,27,69, 3,-0.50,0.50,-0.90,0.90,-1.20,1.20,1.58,,
,, 2,28,70, 4,-0.20,0.20,-0.40,0.40,-1.00,1.00,1.10,,
,, 2,29,71, 5,-0.80,0.80,-0.50,0.50,-1.40,1.40,1.69,,
,, 2,30,72, 6,-0.30,0.30,-0.40,0.40,-1.40,1.40,1.49,,
,, 2,31,73, 1,-0.70,0.70,-0.90,0.90,-1.10,1.10,1.58,,
,, 2,32,74, 2,-0.90,0.90,-0.60,0.60,-0.90,0.90,1.41,,
,, 2,33,75, 3,0.00,0.00,-0.70,0.70,-1.10,1.10,1.30,,
,, 2,34,76, 4,1.50,1.50,-0.60,0.60,-0.90,0.90,1.85,,
,, 2,35,77, 5,0.00,0.00,-0.40,0.40,-1.10,1.10,1.17,,
,, 2,36,78, 6,0.50,0.50,-0.40,0.40,-1.00,1.00,1.19,,
,, 2,37,79, 1,0.50,0.50,-0.60,0.60,1.30,1.30,1.52,,
,, 2,38,80, 2,1.10,1.10,-1.00,1.00,-0.30,0.30,1.52,,
,, 2,39,81, 3,0.50,0.50,-0.80,0.80,-0.20,0.20,0.96,,
,, 2,40,82, 4,1.50,1.50,-0.90,0.90,-0.20,0.20,1.76,,
,, 2,41,83, 5,-0.60,0.60,-0.50,0.50,-0.30,0.30,0.84,,
,, 2,42,84, 6,-0.90,0.90,-0.10,0.10,-0.10,0.10,0.91,,
,, 3, 1,85, 1,-0.30,0.30,-0.30,0.30,0.10,0.10,0.44,,
,, 3, 2,86, 2,1.10,1.10,-0.60,0.60,-0.30,0.30,1.29,,
,, 3, 3,87, 3,-0.60,0.60,-0.40,0.40,-0.20,0.20,0.75,,
,, 3, 4,88, 4,-3.00,3.00,-1.00,1.00,-0.10,0.10,3.16,,
,, 3, 5,89, 5,-1.40,1.40,-0.40,0.40,0.00,0.00,1.46,,
,, 3, 6,90, 6,1.50,1.50,-1.00,1.00,-0.20,0.20,1.81,,
,, 3, 7,91, 1,0.80,0.80,-0.60,0.60,-0.20,0.20,1.02,,
,, 3, 8,92, 2,1.00,1.00,-0.60,0.60,-0.10,0.10,1.17,,
,, 3, 9,93, 3,0.70,0.70,-0.10,0.10,0.00,0.00,0.71,,
,, 3,10,94, 4,0.30,0.30,-0.60,0.60,-0.30,0.30,0.73,,
,, 3,11,95, 5,3.10,3.10,-0.90,0.90,-0.10,0.10,3.23,,
,, 3,12,96, 6,0.80,0.80,-0.60,0.60,0.00,0.00,1.00,,
,, 3,13,97, 1,0.00,0.00,-0.50,0.50,-0.10,0.10,0.51,,
,, 3,14,98, 2,-0.20,0.20,-0.50,0.50,0.00,0.00,0.54,,
,, 3,15,99, 3,1.40,1.40,-0.60,0.60,-0.10,0.10,1.53,,
,, 3,16,100, 4,-0.30,0.30,-0.80,0.80,0.00,0.00,0.85,,
,, 3,17,101, 5,2.30,2.30,-0.90,0.90,0.00,0.00,2.47,,
,, 3,18,102, 6,1.30,1.30,-0.40,0.40,-0.20,0.20,1.37,,
,, 3,19,103, 1,-0.50,0.50,-0.30,0.30,-0.30,0.30,0.66,,
,, 3,20,104, 2,0.20,0.20,0.20,0.20,-0.50,0.50,0.57,,
,, 3,21,105, 3,-0.30,0.30,-0.70,0.70,-0.70,0.70,1.03,,
,, 3,22,106, 4,0.90,0.90,-0.70,0.70,-0.70,0.70,1.34,,
,, 3,23,107, 5,1.90,1.90,-0.60,0.60,-0.70,0.70,2.11,,
,, 3,24,108, 6,0.00,0.00,-0.50,0.50,-0.70,0.70,0.86,,
,, 3,25,109, 1,-0.20,0.20,-1.10,1.10,0.40,0.40,1.19,,
,, 3,26,110, 2,0.40,0.40,-0.80,0.80,0.30,0.30,0.94,,
,, 3,27,111, 3,0.90,0.90,-0.50,0.50,0.20,0.20,1.05,,
,, 3,28,112, 4,0.70,0.70,-0.80,0.80,0.30,0.30,1.10,,
,, 3,29,113, 5,-0.40,0.40,-0.90,0.90,0.10,0.10,0.99,,
,, 3,30,114, 6,0.00,0.00,-0.50,0.50,0.10,0.10,0.51,,
,, 3,31,115, 1,1.60,1.60,-1.10,1.10,0.90,0.90,2.14,,
,, 3,32,116, 2,-0.20,0.20,-1.00,1.00,0.60,0.60,1.18,,
,, 3,33,117, 3,0.90,0.90,-0.90,0.90,0.40,0.40,1.33,,
,, 3,34,118, 4,0.70,0.70,-1.00,1.00,0.60,0.60,1.36,,
,, 3,35,119, 5,3.00,3.00,-0.40,0.40,0.80,0.80,3.13,,
,, 3,36,120, 6,0.50,0.50,-0.80,0.80,0.30,0.30,0.99,,
,, 3,37,121, 1,-0.10,0.10,-0.30,0.30,0.80,0.80,0.86,,
,, 3,38,122, 2,-0.40,0.40,-1.00,1.00,0.90,0.90,1.40,,
,, 3,39,123, 3,1.10,1.10,0.00,0.00,0.60,0.60,1.25,,
,, 3,40,124, 4,-1.40,1.40,-1.10,1.10,0.70,0.70,1.91,,
,, 3,41,125, 5,0.80,0.80,-1.30,1.30,0.70,0.70,1.68,,
,, 3,42,126, 6,-0.30,0.30,-0.50,0.50,0.70,0.70,0.91,,
,, 4, 1,127, 1,0.40,0.40,-0.60,0.60,0.10,0.10,0.73,,
,, 4, 2,128, 2,0.60,0.60,-0.70,0.70,0.20,0.20,0.94,,
,, 4, 3,129, 3,-0.10,0.10,-0.90,0.90,0.20,0.20,0.93,,
,, 4, 4,130, 4,-0.10,0.10,-0.90,0.90,0.00,0.00,0.91,,
,, 4, 5,131, 5,0.00,0.00,-1.00,1.00,0.20,0.20,1.02,,
,, 4, 6,132, 6,-1.50,1.50,-0.50,0.50,0.80,0.80,1.77,,
,, 4, 7,133, 1,0.80,0.80,-1.10,1.10,0.20,0.20,1.37,,
,, 4, 8,134, 2,-0.20,0.20,-0.90,0.90,0.00,0.00,0.92,,
,, 4, 9,135, 3,0.20,0.20,-1.10,1.10,0.10,0.10,1.12,,
,, 4,10,136, 4,-3.00,3.00,-1.10,1.10,0.30,0.30,3.21,,
,, 4,11,137, 5,-0.30,0.30,-1.20,1.20,0.10,0.10,1.24,,
,, 4,12,138, 6,0.20,0.20,-0.70,0.70,0.10,0.10,0.73,,
,, 4,13,139, 1,-0.20,0.20,-0.90,0.90,-0.50,0.50,1.05,,
,, 4,14,140, 2,0.10,0.10,-1.40,1.40,-0.40,0.40,1.46,,
,, 4,15,141, 3,0.90,0.90,-1.40,1.40,-0.80,0.80,1.85,,
,, 4,16,142, 4,-0.30,0.30,-0.70,0.70,-0.80,0.80,1.10,,
,, 4,17,143, 5,-1.60,1.60,-0.20,0.20,-0.40,0.40,1.66,,
,, 4,18,144, 6,0.00,0.00,-0.70,0.70,-0.50,0.50,0.86,,
,, 4,19,145, 1,-0.50,0.50,-1.40,1.40,-0.50,0.50,1.57,,
,, 4,20,146, 2,-0.10,0.10,-1.30,1.30,-0.60,0.60,1.44,,
,, 4,21,147, 3,-0.40,0.40,-1.30,1.30,-0.30,0.30,1.39,,
,, 4,22,148, 4,-0.90,0.90,-1.20,1.20,-0.50,0.50,1.58,,
,, 4,23,149, 5,0.60,0.60,-0.80,0.80,-0.50,0.50,1.12,,
,, 4,24,150, 6,-1.30,1.30,-1.00,1.00,-0.50,0.50,1.71,,
,, 4,25,151, 1,-0.20,0.20,-0.80,0.80,0.20,0.20,0.85,,
,, 4,26,152, 2,0.30,0.30,-1.00,1.00,0.30,0.30,1.09,,
,, 4,27,153, 3,0.30,0.30,-0.80,0.80,-0.10,0.10,0.86,,
,, 4,28,154, 4,0.50,0.50,-0.60,0.60,0.10,0.10,0.79,,
,, 4,29,155, 5,1.60,1.60,-1.00,1.00,-0.10,0.10,1.89,,
,, 4,30,156, 6,1.20,1.20,-1.10,1.10,0.10,0.10,1.63,,
,, 4,31,157, 1,-2.20,2.20,-1.20,1.20,0.10,0.10,2.51,,
,, 4,32,158, 2,0.60,0.60,-0.80,0.80,0.30,0.30,1.04,,
,, 4,33,159, 3,0.40,0.40,-0.50,0.50,0.30,0.30,0.71,,
,, 4,34,160, 4,1.00,1.00,-0.70,0.70,0.20,0.20,1.24,,
,, 4,35,161, 5,-0.80,0.80,-0.60,0.60,0.20,0.20,1.02,,
,, 4,36,162, 6,0.40,0.40,-0.70,0.70,0.70,0.70,1.07,,
,, 4,37,163, 1,0.30,0.30,-1.20,1.20,-1.00,1.00,1.59,,
,, 4,38,164, 2,-1.20,1.20,-0.70,0.70,-0.60,0.60,1.51,,
,, 4,39,165, 3,-0.90,0.90,-0.50,0.50,-0.90,0.90,1.37,,
,, 4,40,166, 4,1.90,1.90,-0.80,0.80,-0.80,0.80,2.21,,
,, 4,41,167, 5,0.30,0.30,-0.80,0.80,-0.90,0.90,1.24,,
,, 4,42,168, 6,0.90,0.90,-0.70,0.70,0.50,0.50,1.24,,
,, 5, 1,169, 1,1.90,1.90,-0.80,0.80,0.20,0.20,2.07,,
,, 5, 2,170, 2,1.30,1.30,-1.30,1.30,0.20,0.20,1.85,,
,, 5, 3,171, 3,-0.40,0.40,-1.00,1.00,0.20,0.20,1.10,,
,, 5, 4,172, 4,-0.70,0.70,-0.80,0.80,0.20,0.20,1.08,,
,, 5, 5,173, 5,-0.80,0.80,-1.30,1.30,0.30,0.30,1.56,,
,, 5, 6,174, 6,-1.50,1.50,-0.90,0.90,0.20,0.20,1.76,,
,, 5, 7,175, 1,1.60,1.60,-0.10,0.10,0.50,0.50,1.68,,
,, 5, 8,176, 2,0.30,0.30,-1.00,1.00,0.50,0.50,1.16,,
,, 5, 9,177, 3,0.50,0.50,-0.90,0.90,0.40,0.40,1.10,,
,, 5,10,178, 4,-1.40,1.40,-0.80,0.80,0.40,0.40,1.66,,
,, 5,11,179, 5,0.20,0.20,-1.10,1.10,0.40,0.40,1.19,,
,, 5,12,180, 6,0.60,0.60,-0.60,0.60,0.50,0.50,0.98,,
,, 5,13,181, 1,0.00,0.00,-1.50,1.50,0.50,0.50,1.58,,
,, 5,14,182, 2,0.60,0.60,-0.80,0.80,0.40,0.40,1.08,,
,, 5,15,183, 3,-0.20,0.20,-1.50,1.50,0.40,0.40,1.57,,
,, 5,16,184, 4,-0.10,0.10,-1.50,1.50,0.00,0.00,1.50,,
,, 5,17,185, 5,0.80,0.80,-1.30,1.30,0.00,0.00,1.53,,
,, 5,18,186, 6,0.00,0.00,-0.90,0.90,0.10,0.10,0.91,,
,, 5,19,187, 1,1.10,1.10,-0.80,0.80,-0.30,0.30,1.39,,
,, 5,20,188, 2,2.20,2.20,-0.40,0.40,-0.50,0.50,2.29,,
,, 5,21,189, 3,0.20,0.20,-0.90,0.90,-0.20,0.20,0.94,,
,, 5,22,190, 4,0.30,0.30,-1.40,1.40,-0.30,0.30,1.46,,
,, 5,23,191, 5,-0.40,0.40,-1.10,1.10,-0.40,0.40,1.24,,
,, 5,24,192, 6,0.50,0.50,-1.10,1.10,-0.10,0.10,1.21,,
,, 5,25,193, 1,-0.70,0.70,-1.60,1.60,-0.40,0.40,1.79,,
,, 5,26,194, 2,1.00,1.00,-1.10,1.10,0.00,0.00,1.49,,
,, 5,27,195, 3,0.10,0.10,-1.30,1.30,-0.20,0.20,1.32,,
,, 5,28,196, 4,0.20,0.20,-1.30,1.30,-0.30,0.30,1.35,,
,, 5,29,197, 5,1.00,1.00,-1.00,1.00,-0.30,0.30,1.45,,
,, 5,30,198, 6,1.50,1.50,-1.20,1.20,-0.20,0.20,1.93,,
,, 5,31,199, 1,0.30,0.30,-1.70,1.70,-1.10,1.10,2.05,,
,, 5,32,200, 2,2.70,2.70,-1.30,1.30,-1.50,1.50,3.35,,
,, 5,33,201, 3,2.30,2.30,-1.10,1.10,-1.40,1.40,2.91,,
,, 5,34,202, 4,1.60,1.60,-0.90,0.90,-1.30,1.30,2.25,,
,, 5,35,203, 5,-0.10,0.10,-1.50,1.50,-0.20,0.20,1.52,,
,, 5,36,204, 6,0.50,0.50,-1.00,1.00,0.60,0.60,1.27,,
,, 5,37,205, 1,-0.30,0.30,-1.40,1.40,-0.70,0.70,1.59,,
,, 5,38,206, 2,0.60,0.60,-1.50,1.50,-0.50,0.50,1.69,,
,, 5,39,207, 3,-0.60,0.60,-1.20,1.20,-0.60,0.60,1.47,,
,, 5,40,208, 4,2.60,2.60,-1.80,1.80,-0.60,0.60,3.22,,
,, 5,41,209, 5,0.60,0.60,-1.40,1.40,-0.60,0.60,1.64,,
,, 5,42,210, 6,1.20,1.20,-1.40,1.40,-0.60,0.60,1.94,,
,, 6, 1,211, 1,0.20,0.20,-0.80,0.80,0.10,0.10,0.83,,
,, 6, 2,212, 2,0.20,0.20,-1.70,1.70,0.10,0.10,1.71,,
,, 6, 3,213, 3,0.40,0.40,-1.10,1.10,0.10,0.10,1.17,,
,, 6, 4,214, 4,0.50,0.50,-0.80,0.80,-0.10,0.10,0.95,,
,, 6, 5,215, 5,0.00,0.00,-1.20,1.20,1.40,1.40,1.84,,
,, 6, 6,216, 6,0.70,0.70,-0.60,0.60,1.60,1.60,1.85,,
,, 6, 7,217, 1,0.00,0.00,-1.20,1.20,0.00,0.00,1.20,,
,, 6, 8,218, 2,0.50,0.50,-1.20,1.20,-0.30,0.30,1.33,,
,, 6, 9,219, 3,1.40,1.40,-1.20,1.20,0.10,0.10,1.85,,
,, 6,10,220, 4,0.10,0.10,-1.20,1.20,0.10,0.10,1.21,,
,, 6,11,221, 5,0.80,0.80,-1.40,1.40,1.00,1.00,1.90,,
,, 6,12,222, 6,0.20,0.20,-1.00,1.00,0.80,0.80,1.30,,
,, 6,13,223, 1,0.30,0.30,-1.30,1.30,0.30,0.30,1.37,,
,, 6,14,224, 2,0.90,0.90,-0.90,0.90,0.20,0.20,1.29,,
,, 6,15,225, 3,0.50,0.50,-1.00,1.00,0.30,0.30,1.16,,
,, 6,16,226, 4,0.10,0.10,-1.80,1.80,0.00,0.00,1.80,,
,, 6,17,227, 5,0.90,0.90,-0.70,0.70,-0.10,0.10,1.14,,
,, 6,18,228, 6,0.50,0.50,-1.40,1.40,1.40,1.40,2.04,,
,, 6,19,229, 1,0.00,0.00,-1.80,1.80,-0.30,0.30,1.82,,
,, 6,20,230, 2,0.40,0.40,-0.90,0.90,0.00,0.00,0.98,,
,, 6,21,231, 3,0.30,0.30,-1.40,1.40,-0.60,0.60,1.55,,
,, 6,22,232, 4,-1.00,1.00,-1.10,1.10,-0.40,0.40,1.54,,
,, 6,23,233, 5,-0.40,0.40,-1.60,1.60,-0.30,0.30,1.68,,
,, 6,24,234, 6,1.20,1.20,-1.10,1.10,1.40,1.40,2.15,,
,, 6,25,235, 1,0.90,0.90,-2.10,2.10,0.30,0.30,2.30,,
,, 6,26,236, 2,0.50,0.50,-1.60,1.60,0.50,0.50,1.75,,
,, 6,27,237, 3,0.40,0.40,-1.20,1.20,0.40,0.40,1.33,,
,, 6,28,238, 4,0.60,0.60,-1.20,1.20,0.40,0.40,1.40,,
,, 6,29,239, 5,0.10,0.10,-1.10,1.10,0.50,0.50,1.21,,
,, 6,30,240, 6,0.00,0.00,-1.10,1.10,0.30,0.30,1.14,,
,, 6,31,241, 1,-0.60,0.60,-1.40,1.40,0.50,0.50,1.60,,
,, 6,32,242, 2,0.90,0.90,-1.50,1.50,0.40,0.40,1.79,,
,, 6,33,243, 3,0.90,0.90,-1.40,1.40,0.50,0.50,1.74,,
,, 6,34,244, 4,0.30,0.30,-1.70,1.70,0.50,0.50,1.80,,
,, 6,35,245, 5,0.80,0.80,-1.70,1.70,0.60,0.60,1.97,,
,, 6,36,246, 6,0.30,0.30,-1.40,1.40,0.60,0.60,1.55,,
,, 6,37,247, 1,1.60,1.60,-1.30,1.30,0.50,0.50,2.12,,
,, 6,38,248, 2,0.50,0.50,-1.10,1.10,0.60,0.60,1.35,,
,, 6,39,249, 3,0.00,0.00,-1.40,1.40,0.50,0.50,1.49,,
,, 6,40,250, 4,-0.70,0.70,-1.30,1.30,0.60,0.60,1.59,,
,, 6,41,251, 5,1.00,1.00,-1.10,1.10,-0.70,0.70,1.64,,
,, 6,42,252, 6,-0.30,0.30,-1.10,1.10,-0.70,0.70,1.34,,
